#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 16 01 00 999 99.0 99.0  0.72 12.50  4.64  94 9999.0 999.0  19.8 999.0 99.0 99.00
2019 01 16 01 30 999 99.0 99.0  0.76 12.50  4.72  90 9999.0 999.0  19.8 999.0 99.0 99.00
2019 01 16 02 00 999 99.0 99.0  0.77 11.76  5.02  81 9999.0 999.0  19.7 999.0 99.0 99.00
2019 01 16 02 30 999 99.0 99.0  0.69 11.76  4.87  78 9999.0 999.0  19.8 999.0 99.0 99.00
2019 01 16 03 00 999 99.0 99.0  0.74 11.76  5.23  83 9999.0 999.0  19.7 999.0 99.0 99.00
2019 01 16 03 30 999 99.0 99.0  0.75 11.76  5.35  81 9999.0 999.0  19.7 999.0 99.0 99.00
2019 01 16 04 00 999 99.0 99.0  0.76 13.33  5.18  78 9999.0 999.0  19.6 999.0 99.0 99.00
2019 01 16 04 30 999 99.0 99.0  0.78 12.50  5.05  77 9999.0 999.0  19.6 999.0 99.0 99.00
2019 01 16 05 00 999 99.0 99.0  0.79 12.50  5.17  73 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 16 05 30 999 99.0 99.0  0.81 12.50  5.44  76 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 16 06 00 999 99.0 99.0  0.76 11.76  5.21  74 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 16 06 30 999 99.0 99.0  0.83 12.50  5.23  81 9999.0 999.0  19.4 999.0 99.0 99.00
2019 01 16 07 00 999 99.0 99.0  0.83 12.50  5.27  85 9999.0 999.0  19.4 999.0 99.0 99.00
2019 01 16 07 30 999 99.0 99.0  0.82 13.33  5.42  66 9999.0 999.0  19.3 999.0 99.0 99.00
2019 01 16 08 00 999 99.0 99.0  0.87 11.76  5.50  76 9999.0 999.0  19.3 999.0 99.0 99.00
2019 01 16 08 30 999 99.0 99.0  0.91 13.33  5.85  80 9999.0 999.0  19.3 999.0 99.0 99.00
2019 01 16 09 00 999 99.0 99.0  0.82 11.76  5.35  78 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 16 09 30 999 99.0 99.0  0.83 12.50  5.57  80 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 16 10 00 999 99.0 99.0  0.86 13.33  5.60  78 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 16 10 30 999 99.0 99.0  0.84 11.76  5.06  80 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 16 11 00 999 99.0 99.0  0.84 11.76  5.28  71 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 16 11 30 999 99.0 99.0  0.81 12.50  4.68  81 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 16 12 00 999 99.0 99.0  0.83 14.29  4.94  74 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 16 14 30 999 99.0 99.0  0.75 12.50  4.49  76 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 16 15 00 999 99.0 99.0  0.79 11.76  4.59  83 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 16 15 30 999 99.0 99.0  0.80 12.50  4.84  78 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 16 16 00 999 99.0 99.0  0.83 13.33  4.84  87 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 16 16 30 999 99.0 99.0  0.83 12.50  4.76  76 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 16 17 00 999 99.0 99.0  0.82 12.50  4.52  77 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 16 17 30 999 99.0 99.0  0.85 12.50  4.67  77 9999.0 999.0  19.3 999.0 99.0 99.00
2019 01 16 18 00 999 99.0 99.0  0.87 11.11  4.96  77 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 16 18 30 999 99.0 99.0  0.90 12.50  5.05  76 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 16 19 00 999 99.0 99.0  0.85 12.50  5.17  71 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 16 19 30 999 99.0 99.0  0.84 11.76  5.18  85 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 16 20 00 999 99.0 99.0  0.85 13.33  5.11  69 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 16 20 30 999 99.0 99.0  0.83 13.33  5.07  71 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 16 21 00 999 99.0 99.0  0.87 12.50  4.91  73 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 16 21 30 999 99.0 99.0  0.86 11.76  4.98  73 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 16 22 00 999 99.0 99.0  0.87 12.50  5.12  64 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 16 22 30 999 99.0 99.0  0.85 13.33  5.06  78 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 16 23 00 999 99.0 99.0  0.79 12.50  5.07  78 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 16 23 30 999 99.0 99.0  0.77 12.50  5.24  81 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 17 00 00 999 99.0 99.0  0.74 13.33  5.38  87 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 17 00 30 999 99.0 99.0  0.76 11.76  5.70  81 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 17 01 00 999 99.0 99.0  0.71 11.76  5.29  88 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 17 01 30 999 99.0 99.0  0.73 12.50  5.39  78 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 17 02 00 999 99.0 99.0  0.71 11.76  5.28  74 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 17 02 30 999 99.0 99.0  0.71 11.76  5.05  95 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 17 03 00 999 99.0 99.0  0.69 12.50  4.91  78 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 17 03 30 999 99.0 99.0  0.71 11.76  5.06  88 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 17 04 00 999 99.0 99.0  0.71 11.76  5.11  87 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 17 04 30 999 99.0 99.0  0.74 12.50  5.09  84 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 17 05 00 999 99.0 99.0  0.80 11.76  5.32  81 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 17 05 30 999 99.0 99.0  0.74 12.50  4.74  74 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 17 06 00 999 99.0 99.0  0.79 12.50  5.11  80 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 17 06 30 999 99.0 99.0  0.77 13.33  5.15  78 9999.0 999.0  19.0 999.0 99.0 99.00
2019 01 17 07 00 999 99.0 99.0  0.81 11.76  5.29  67 9999.0 999.0  19.0 999.0 99.0 99.00
2019 01 17 07 30 999 99.0 99.0  0.72 12.50  4.67  80 9999.0 999.0  19.0 999.0 99.0 99.00
2019 01 17 08 00 999 99.0 99.0  0.77 12.50  5.18  78 9999.0 999.0  19.0 999.0 99.0 99.00
2019 01 17 08 30 999 99.0 99.0  0.74 14.29  5.08  83 9999.0 999.0  19.0 999.0 99.0 99.00
2019 01 17 09 00 999 99.0 99.0  0.74 12.50  5.44  64 9999.0 999.0  19.0 999.0 99.0 99.00
2019 01 17 09 30 999 99.0 99.0  0.76 12.50  5.68  73 9999.0 999.0  19.0 999.0 99.0 99.00
2019 01 17 10 00 999 99.0 99.0  0.73 12.50  5.57  74 9999.0 999.0  18.9 999.0 99.0 99.00
2019 01 17 10 30 999 99.0 99.0  0.70 13.33  5.21  74 9999.0 999.0  18.9 999.0 99.0 99.00
2019 01 17 11 00 999 99.0 99.0  0.71 12.50  5.22  90 9999.0 999.0  18.8 999.0 99.0 99.00
2019 01 17 11 30 999 99.0 99.0  0.73 12.50  5.19  87 9999.0 999.0  18.8 999.0 99.0 99.00
2019 01 17 12 00 999 99.0 99.0  0.68 12.50  4.82  81 9999.0 999.0  18.9 999.0 99.0 99.00
2019 01 17 12 30 999 99.0 99.0  0.71 13.33  5.40  64 9999.0 999.0  19.0 999.0 99.0 99.00
2019 01 17 13 00 999 99.0 99.0  0.67 11.76  4.94  77 9999.0 999.0  19.0 999.0 99.0 99.00
2019 01 17 13 30 999 99.0 99.0  0.66 11.76  5.13  81 9999.0 999.0  19.0 999.0 99.0 99.00
2019 01 17 14 00 999 99.0 99.0  0.66 11.76  5.55  81 9999.0 999.0  19.0 999.0 99.0 99.00
2019 01 17 14 30 999 99.0 99.0  0.66 11.76  5.28  87 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 17 15 00 999 99.0 99.0  0.67 11.76  5.01  84 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 17 15 30 999 99.0 99.0  0.64 11.11  4.77  83 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 17 16 00 999 99.0 99.0  0.66 11.11  4.60  83 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 17 16 30 999 99.0 99.0  0.66 11.76  4.71  83 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 17 17 00 999 99.0 99.0  0.67 13.33  4.49  83 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 17 17 30 999 99.0 99.0  0.70 12.50  4.57  78 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 17 18 00 999 99.0 99.0  0.71 11.76  4.72  81 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 17 18 30 999 99.0 99.0  0.69 11.76  4.50  81 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 17 19 00 999 99.0 99.0  0.70 12.50  4.69  80 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 17 19 30 999 99.0 99.0  0.70 12.50  4.80  73 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 17 20 00 999 99.0 99.0  0.74 13.33  4.84  74 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 17 20 30 999 99.0 99.0  0.70 12.50  4.87  84 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 17 21 00 999 99.0 99.0  0.77 11.11  5.05  81 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 17 21 30 999 99.0 99.0  0.74 13.33  5.02  78 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 17 22 00 999 99.0 99.0  0.76 12.50  5.08  84 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 17 22 30 999 99.0 99.0  0.71 12.50  5.12  83 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 17 23 00 999 99.0 99.0  0.67 13.33  4.94  84 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 17 23 30 999 99.0 99.0  0.63 12.50  5.13  78 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 18 00 00 999 99.0 99.0  0.66 13.33  5.42  81 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 18 00 30 999 99.0 99.0  0.68 12.50  6.17  87 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 18 01 00 999 99.0 99.0  0.64 12.50  6.34  95 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 18 01 30 999 99.0 99.0  0.63 11.76  6.43  95 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 18 02 00 999 99.0 99.0  0.62 12.50  6.40  80 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 18 02 30 999 99.0 99.0  0.57 13.33  5.96  92 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 18 03 00 999 99.0 99.0  0.61 11.76  6.41  84 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 18 03 30 999 99.0 99.0  0.56 12.50  5.61  81 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 18 04 00 999 99.0 99.0  0.58 11.76  6.06  91 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 18 04 30 999 99.0 99.0  0.55 12.50  5.64  84 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 18 05 00 999 99.0 99.0  0.61 11.76  6.10  83 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 18 05 30 999 99.0 99.0  0.55 10.53  5.57  77 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 18 06 00 999 99.0 99.0  0.58 12.50  6.29  81 9999.0 999.0  17.8 999.0 99.0 99.00
2019 01 18 06 30 999 99.0 99.0  0.56 12.50  6.15  76 9999.0 999.0  17.8 999.0 99.0 99.00
2019 01 18 07 00 999 99.0 99.0  0.58 11.11  6.17  87 9999.0 999.0  17.9 999.0 99.0 99.00
2019 01 18 07 30 999 99.0 99.0  0.55 11.11  5.25  84 9999.0 999.0  18.0 999.0 99.0 99.00
2019 01 18 08 00 999 99.0 99.0  0.52 11.76  5.87  78 9999.0 999.0  18.0 999.0 99.0 99.00
2019 01 18 08 30 999 99.0 99.0  0.55 11.76  6.39  73 9999.0 999.0  18.0 999.0 99.0 99.00
2019 01 18 09 00 999 99.0 99.0  0.56 11.76  6.53  74 9999.0 999.0  18.1 999.0 99.0 99.00
2019 01 18 09 30 999 99.0 99.0  0.52 11.76  6.29  84 9999.0 999.0  18.1 999.0 99.0 99.00
2019 01 18 10 00 999 99.0 99.0  0.59 11.76  6.73  84 9999.0 999.0  18.1 999.0 99.0 99.00
2019 01 18 10 30 999 99.0 99.0  0.52 11.11  6.29  77 9999.0 999.0  18.0 999.0 99.0 99.00
2019 01 18 11 00 999 99.0 99.0  0.47 11.76  6.16  78 9999.0 999.0  18.0 999.0 99.0 99.00
2019 01 18 11 30 999 99.0 99.0  0.48 11.76  5.73  87 9999.0 999.0  18.0 999.0 99.0 99.00
2019 01 18 12 00 999 99.0 99.0  0.50 11.11  5.78  73 9999.0 999.0  18.1 999.0 99.0 99.00
2019 01 18 12 30 999 99.0 99.0  0.46 11.76  4.99  80 9999.0 999.0  18.1 999.0 99.0 99.00
2019 01 18 13 00 999 99.0 99.0  0.48 10.53  5.20  80 9999.0 999.0  18.0 999.0 99.0 99.00
2019 01 18 13 30 999 99.0 99.0  0.51 11.76  5.22  80 9999.0 999.0  18.1 999.0 99.0 99.00
2019 01 18 14 00 999 99.0 99.0  0.49 11.76  5.04  73 9999.0 999.0  18.1 999.0 99.0 99.00
2019 01 18 14 30 999 99.0 99.0  0.45 11.76  5.93  74 9999.0 999.0  18.1 999.0 99.0 99.00
2019 01 18 15 00 999 99.0 99.0  0.41 11.76  6.09  77 9999.0 999.0  18.1 999.0 99.0 99.00
2019 01 18 15 30 999 99.0 99.0  0.40 11.76  6.00  77 9999.0 999.0  18.2 999.0 99.0 99.00
2019 01 18 16 00 999 99.0 99.0  0.42 10.53  5.61  83 9999.0 999.0  18.3 999.0 99.0 99.00
2019 01 18 16 30 999 99.0 99.0  0.42 10.53  6.19  84 9999.0 999.0  18.4 999.0 99.0 99.00
2019 01 18 17 00 999 99.0 99.0  0.44 11.11  6.24  88 9999.0 999.0  18.4 999.0 99.0 99.00
2019 01 18 17 30 999 99.0 99.0  0.40 11.11  5.88  84 9999.0 999.0  18.5 999.0 99.0 99.00
2019 01 18 18 00 999 99.0 99.0  0.42 10.53  4.97  83 9999.0 999.0  18.5 999.0 99.0 99.00
2019 01 18 18 30 999 99.0 99.0  0.42 11.11  4.84  84 9999.0 999.0  18.6 999.0 99.0 99.00
2019 01 18 19 00 999 99.0 99.0  0.47 11.11  4.85  77 9999.0 999.0  18.6 999.0 99.0 99.00
2019 01 18 19 30 999 99.0 99.0  0.46 11.11  5.29  80 9999.0 999.0  18.7 999.0 99.0 99.00
2019 01 18 20 00 999 99.0 99.0  0.45 11.11  4.62  78 9999.0 999.0  18.7 999.0 99.0 99.00
2019 01 18 20 30 999 99.0 99.0  0.45 11.11  4.43  81 9999.0 999.0  18.7 999.0 99.0 99.00
2019 01 18 21 00 999 99.0 99.0  0.46 10.53  4.65  77 9999.0 999.0  18.7 999.0 99.0 99.00
2019 01 18 21 30 999 99.0 99.0  0.43 10.53  4.77  84 9999.0 999.0  18.7 999.0 99.0 99.00
2019 01 18 22 00 999 99.0 99.0  0.44 10.53  5.11  85 9999.0 999.0  18.7 999.0 99.0 99.00
2019 01 18 22 30 999 99.0 99.0  0.47 10.53  5.39  81 9999.0 999.0  18.7 999.0 99.0 99.00
2019 01 18 23 00 999 99.0 99.0  0.43 11.11  5.57  80 9999.0 999.0  18.6 999.0 99.0 99.00
2019 01 18 23 30 999 99.0 99.0  0.40 10.53  5.94  84 9999.0 999.0  18.6 999.0 99.0 99.00
2019 01 19 00 00 999 99.0 99.0  0.36 11.11  6.09  84 9999.0 999.0  18.6 999.0 99.0 99.00
2019 01 19 00 30 999 99.0 99.0  0.35 11.11  6.50  77 9999.0 999.0  18.5 999.0 99.0 99.00
2019 01 19 01 00 999 99.0 99.0  0.35  9.88  6.30  83 9999.0 999.0  18.6 999.0 99.0 99.00
2019 01 19 01 30 999 99.0 99.0  0.34 10.53  6.55  74 9999.0 999.0  18.6 999.0 99.0 99.00
2019 01 19 02 00 999 99.0 99.0  0.32  9.88  6.61  81 9999.0 999.0  18.6 999.0 99.0 99.00
2019 01 19 02 30 999 99.0 99.0  0.31  9.88  6.73  85 9999.0 999.0  18.6 999.0 99.0 99.00
2019 01 19 03 00 999 99.0 99.0  0.31 11.11  6.95  88 9999.0 999.0  18.5 999.0 99.0 99.00
2019 01 19 03 30 999 99.0 99.0  0.29  9.88  6.61  81 9999.0 999.0  18.5 999.0 99.0 99.00
2019 01 19 04 00 999 99.0 99.0  0.30 10.53  6.76  76 9999.0 999.0  18.5 999.0 99.0 99.00
2019 01 19 04 30 999 99.0 99.0  0.31  9.88  6.50  98 9999.0 999.0  18.5 999.0 99.0 99.00
2019 01 19 05 00 999 99.0 99.0  0.33  9.88  6.68  87 9999.0 999.0  18.6 999.0 99.0 99.00
2019 01 19 05 30 999 99.0 99.0  0.34  9.88  6.71  91 9999.0 999.0  18.5 999.0 99.0 99.00
2019 01 19 06 00 999 99.0 99.0  0.31  9.88  6.37  80 9999.0 999.0  18.5 999.0 99.0 99.00
2019 01 19 06 30 999 99.0 99.0  0.31  9.88  6.55  83 9999.0 999.0  18.5 999.0 99.0 99.00
2019 01 19 07 00 999 99.0 99.0  0.31  9.88  6.61  80 9999.0 999.0  18.5 999.0 99.0 99.00
2019 01 19 07 30 999 99.0 99.0  0.35  9.88  6.84  76 9999.0 999.0  18.5 999.0 99.0 99.00
2019 01 19 08 00 999 99.0 99.0  0.35 10.53  6.96  69 9999.0 999.0  18.5 999.0 99.0 99.00
2019 01 19 08 30 999 99.0 99.0  0.34  9.88  6.34  78 9999.0 999.0  18.5 999.0 99.0 99.00
2019 01 19 09 00 999 99.0 99.0  0.34 10.53  6.79  67 9999.0 999.0  18.5 999.0 99.0 99.00
2019 01 19 09 30 999 99.0 99.0  0.35  9.88  6.91  70 9999.0 999.0  18.5 999.0 99.0 99.00
2019 01 19 10 00 999 99.0 99.0  0.34  9.88  6.69  76 9999.0 999.0  18.5 999.0 99.0 99.00
2019 01 19 10 30 999 99.0 99.0  0.35 10.53  6.23  71 9999.0 999.0  18.5 999.0 99.0 99.00
2019 01 19 11 00 999 99.0 99.0  0.34 10.53  5.58  63 9999.0 999.0  18.5 999.0 99.0 99.00
2019 01 19 11 30 999 99.0 99.0  0.33  9.88  6.30  77 9999.0 999.0  18.5 999.0 99.0 99.00
2019 01 19 12 00 999 99.0 99.0  0.32  9.88  6.49  84 9999.0 999.0  18.5 999.0 99.0 99.00
2019 01 19 12 30 999 99.0 99.0  0.33 10.53  6.45  70 9999.0 999.0  18.5 999.0 99.0 99.00
2019 01 19 13 00 999 99.0 99.0  0.33  9.88  5.85  83 9999.0 999.0  18.6 999.0 99.0 99.00
2019 01 19 13 30 999 99.0 99.0  0.34  9.88  6.23  78 9999.0 999.0  18.6 999.0 99.0 99.00
2019 01 19 14 00 999 99.0 99.0  0.33 10.53  5.80  88 9999.0 999.0  18.6 999.0 99.0 99.00
2019 01 19 14 30 999 99.0 99.0  0.31  9.88  6.73  88 9999.0 999.0  18.7 999.0 99.0 99.00
2019 01 19 15 00 999 99.0 99.0  0.30  9.88  6.40  87 9999.0 999.0  18.8 999.0 99.0 99.00
2019 01 19 15 30 999 99.0 99.0  0.26 11.11  5.95  92 9999.0 999.0  18.8 999.0 99.0 99.00
2019 01 19 16 00 999 99.0 99.0  0.26 11.76  6.40  91 9999.0 999.0  19.0 999.0 99.0 99.00
2019 01 19 16 30 999 99.0 99.0  0.28 10.53  6.41  91 9999.0 999.0  19.1 999.0 99.0 99.00
2019 01 19 17 00 999 99.0 99.0  0.27 10.53  5.80  83 9999.0 999.0  19.2 999.0 99.0 99.00
2019 01 19 17 30 999 99.0 99.0  0.28 11.11  6.35  92 9999.0 999.0  19.3 999.0 99.0 99.00
2019 01 19 18 00 999 99.0 99.0  0.29  9.88  6.07  87 9999.0 999.0  19.3 999.0 99.0 99.00
2019 01 19 18 30 999 99.0 99.0  0.30  9.09  5.36  98 9999.0 999.0  19.4 999.0 99.0 99.00
2019 01 19 19 00 999 99.0 99.0  0.28 10.53  5.55  91 9999.0 999.0  19.4 999.0 99.0 99.00
2019 01 19 19 30 999 99.0 99.0  0.30 11.11  5.51  95 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 19 20 00 999 99.0 99.0  0.32 11.76  4.33  90 9999.0 999.0  19.4 999.0 99.0 99.00
2019 01 19 20 30 999 99.0 99.0  0.41 10.53  3.48  92 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 19 21 00 999 99.0 99.0  0.47 11.11  3.28  94 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 19 21 30 999 99.0 99.0  0.51  2.86  3.20 144 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 19 22 00 999 99.0 99.0  0.53  2.94  3.28 153 9999.0 999.0  19.6 999.0 99.0 99.00
2019 01 19 22 30 999 99.0 99.0  0.54  3.13  3.22 149 9999.0 999.0  19.6 999.0 99.0 99.00
2019 01 19 23 00 999 99.0 99.0  0.62  3.23  3.20 153 9999.0 999.0  19.6 999.0 99.0 99.00
2019 01 19 23 30 999 99.0 99.0  0.62  3.23  3.28 163 9999.0 999.0  19.7 999.0 99.0 99.00
2019 01 20 00 00 999 99.0 99.0  0.68  3.45  3.29 150 9999.0 999.0  19.6 999.0 99.0 99.00
2019 01 20 00 30 999 99.0 99.0  0.82  3.70  3.45 140 9999.0 999.0  19.6 999.0 99.0 99.00
2019 01 20 01 00 999 99.0 99.0  0.89  3.85  3.58 144 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 01 30 999 99.0 99.0  0.86  3.70  3.53 147 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 02 00 999 99.0 99.0  0.92  4.55  3.66 135 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 02 30 999 99.0 99.0  0.99  4.35  3.80 144 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 03 00 999 99.0 99.0  0.98  4.76  3.88 147 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 03 30 999 99.0 99.0  1.08  5.00  3.87 150 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 04 00 999 99.0 99.0  1.15  5.00  3.95 150 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 04 30 999 99.0 99.0  1.17  5.00  4.10 150 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 05 00 999 99.0 99.0  1.17  5.00  4.06 147 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 05 30 999 99.0 99.0  1.18  5.26  4.11 146 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 06 00 999 99.0 99.0  1.26  5.56  4.22 144 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 06 30 999 99.0 99.0  1.16  5.26  4.05 149 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 07 00 999 99.0 99.0  1.27  5.00  4.16 152 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 07 30 999 99.0 99.0  1.21  5.26  4.00 149 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 08 00 999 99.0 99.0  1.18  5.26  3.99 153 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 08 30 999 99.0 99.0  1.18  5.26  4.01 147 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 09 00 999 99.0 99.0  1.21  5.26  4.02 143 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 09 30 999 99.0 99.0  1.17  4.76  3.96 149 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 10 00 999 99.0 99.0  1.22  5.56  4.06 146 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 10 30 999 99.0 99.0  1.12  5.26  3.95 143 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 11 00 999 99.0 99.0  1.22  5.26  4.03 147 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 11 30 999 99.0 99.0  1.15  5.26  4.07 143 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 12 00 999 99.0 99.0  1.04  5.56  4.02 136 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 12 30 999 99.0 99.0  1.00  5.26  3.68 146 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 13 00 999 99.0 99.0  0.94  5.26  3.84 146 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 13 30 999 99.0 99.0  0.87  5.56  3.83 139 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 14 00 999 99.0 99.0  0.91  5.56  3.71 144 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 14 30 999 99.0 99.0  0.75  5.26  3.52 147 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 15 00 999 99.0 99.0  0.78  5.56  3.40 139 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 15 30 999 99.0 99.0  0.76  2.70  3.13 263 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 16 00 999 99.0 99.0  0.77  2.94  3.21 253 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 16 30 999 99.0 99.0  0.78  2.94  3.15 261 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 17 00 999 99.0 99.0  0.71  2.94  3.05 249 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 17 30 999 99.0 99.0  0.71  3.03  2.96 249 9999.0 999.0  19.5 999.0 99.0 99.00
2019 01 20 18 00 999 99.0 99.0  0.80  2.78  2.97 260 9999.0 999.0  19.6 999.0 99.0 99.00
2019 01 20 18 30 999 99.0 99.0  0.74  3.33  2.97 258 9999.0 999.0  19.6 999.0 99.0 99.00
2019 01 20 19 00 999 99.0 99.0  0.82  3.13  2.98 261 9999.0 999.0  19.6 999.0 99.0 99.00
2019 01 20 19 30 999 99.0 99.0  0.84  3.13  3.01 261 9999.0 999.0  19.6 999.0 99.0 99.00
2019 01 20 20 00 999 99.0 99.0  0.83  3.33  3.01 267 9999.0 999.0  19.6 999.0 99.0 99.00
2019 01 20 20 30 999 99.0 99.0  0.69  3.13  2.91 270 9999.0 999.0  19.6 999.0 99.0 99.00
2019 01 20 21 00 999 99.0 99.0  0.65  3.13  2.88 260 9999.0 999.0  19.6 999.0 99.0 99.00
2019 01 20 21 30 999 99.0 99.0  0.63  3.03  2.84 258 9999.0 999.0  19.6 999.0 99.0 99.00
2019 01 20 22 00 999 99.0 99.0  0.61  2.86  2.79 264 9999.0 999.0  19.6 999.0 99.0 99.00
