#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 02 02 30 999 99.0 99.0  0.56 14.29  8.34 278 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 02 03 00 999 99.0 99.0  0.58 14.29  8.91 223 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 02 03 30 999 99.0 99.0  0.55 14.29  6.83 263 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 02 04 00 999 99.0 99.0  0.58 14.29  6.44 233 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 02 04 30 999 99.0 99.0  0.55 14.29  6.08 212 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 02 05 00 999 99.0 99.0  0.58 14.29  6.93 215 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 02 05 30 999 99.0 99.0  0.55 14.29  7.34 202 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 02 06 00 999 99.0 99.0  0.53 14.29  7.69 253 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 02 06 30 999 99.0 99.0  0.55 14.29  8.34 201 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 02 07 00 999 99.0 99.0  0.63 14.29  6.66 214 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 02 07 30 999 99.0 99.0  0.63 14.29  6.70 223 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 02 08 00 999 99.0 99.0  0.58 14.29  7.45 221 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 02 08 30 999 99.0 99.0  0.50 14.29  7.32 270 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 02 09 00 999 99.0 99.0  0.53 14.29  8.84 190 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 02 09 30 999 99.0 99.0  0.54 14.29  9.51 180 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 02 10 00 999 99.0 99.0  0.55 14.29 10.14 233 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 02 10 30 999 99.0 99.0  0.53 14.29 10.09 251 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 02 11 00 999 99.0 99.0  0.51 14.29  9.28 218 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 02 11 30 999 99.0 99.0  0.58 14.29 10.19 230 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 02 12 00 999 99.0 99.0  0.53 14.29  8.28 232 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 02 20 30 999 99.0 99.0  0.53 14.29  8.30 176 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 02 21 00 999 99.0 99.0  0.51 14.29  7.71 208 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 02 21 30 999 99.0 99.0  0.50 13.33  8.20 211 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 02 22 00 999 99.0 99.0  0.53 13.33  8.58 218 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 02 22 30 999 99.0 99.0  0.58 13.33  6.89 215 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 02 23 00 999 99.0 99.0  0.59 13.33  5.98 187 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 02 23 30 999 99.0 99.0  0.60 13.33  5.85 249 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 03 00 00 999 99.0 99.0  0.58 14.29  5.57 214 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 03 00 30 999 99.0 99.0  0.54 13.33  5.43 204 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 03 01 00 999 99.0 99.0  0.56 14.29  5.42 214 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 03 01 30 999 99.0 99.0  0.60 14.29  5.70 192 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 03 02 00 999 99.0 99.0  0.60 13.33  5.26 184 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 03 02 30 999 99.0 99.0  0.61 13.33  5.95 289 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 03 03 00 999 99.0 99.0  0.60 13.33  6.21 237 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 03 03 30 999 99.0 99.0  0.55 13.33  5.92 243 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 03 04 00 999 99.0 99.0  0.54 13.33  6.44 236 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 03 04 30 999 99.0 99.0  0.54 13.33  6.54 305 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 03 05 00 999 99.0 99.0  0.49 13.33  6.40 312 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 03 05 30 999 99.0 99.0  0.51 13.33  8.17 183 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 03 06 00 999 99.0 99.0  0.49 12.50  8.50 209 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 03 06 30 999 99.0 99.0  0.47 13.33  8.62 187 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 03 07 00 999 99.0 99.0  0.59 13.33  9.96 223 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 03 07 30 999 99.0 99.0  0.50 13.33  9.73 194 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 03 08 00 999 99.0 99.0  0.47 13.33  9.55 205 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 03 08 30 999 99.0 99.0  0.47 13.33  9.37 197 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 03 09 00 999 99.0 99.0  0.44 13.33  9.21 197 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 03 09 30 999 99.0 99.0  0.42 14.29  9.24 225 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 03 10 00 999 99.0 99.0  0.43 13.33  9.57 197 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 03 10 30 999 99.0 99.0  0.41 13.33  9.14 163 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 03 11 00 999 99.0 99.0  0.40 12.50  9.35 230 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 03 11 30 999 99.0 99.0  0.44 13.33  9.93 194 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 03 12 30 999 99.0 99.0  0.46 13.33  9.13 185 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 03 13 00 999 99.0 99.0  0.44 13.33  9.08 187 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 03 13 30 999 99.0 99.0  0.46 13.33  7.35 205 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 03 14 00 999 99.0 99.0  0.44 12.50  7.43 206 9999.0 999.0  15.0 999.0 99.0 99.00
2019 01 03 14 30 999 99.0 99.0  0.46 13.33  7.75 143 9999.0 999.0  15.0 999.0 99.0 99.00
2019 01 03 15 00 999 99.0 99.0  0.46 13.33  9.07 181 9999.0 999.0  15.0 999.0 99.0 99.00
2019 01 03 15 30 999 99.0 99.0  0.42 12.50  8.40 229 9999.0 999.0  15.0 999.0 99.0 99.00
2019 01 03 16 00 999 99.0 99.0  0.44 13.33  8.67 183 9999.0 999.0  15.0 999.0 99.0 99.00
