#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 04 07 07 30 999 99.0 99.0  3.24 20.00 12.81 267 9999.0 999.0  14.2 999.0 99.0 99.00
2019 04 07 08 00 999 99.0 99.0  2.63 18.18 11.79 265 9999.0 999.0  14.2 999.0 99.0 99.00
2019 04 07 08 30 999 99.0 99.0  2.92 18.18 12.29 267 9999.0 999.0  14.0 999.0 99.0 99.00
2019 04 07 09 00 999 99.0 99.0  2.83 20.00 11.87 261 9999.0 999.0  13.8 999.0 99.0 99.00
2019 04 07 09 30 999 99.0 99.0  3.02 20.00 12.35 262 9999.0 999.0  13.9 999.0 99.0 99.00
2019 04 07 10 00 999 99.0 99.0  2.64 18.18 10.94 258 9999.0 999.0  13.8 999.0 99.0 99.00
2019 04 07 10 30 999 99.0 99.0  2.68 18.18 11.03 257 9999.0 999.0  13.7 999.0 99.0 99.00
2019 04 07 11 00 999 99.0 99.0  2.90 18.18 11.18 265 9999.0 999.0  13.7 999.0 99.0 99.00
2019 04 07 11 30 999 99.0 99.0  2.69 18.18 10.96 265 9999.0 999.0  13.6 999.0 99.0 99.00
2019 04 07 12 00 999 99.0 99.0  2.58 15.38 10.50 258 9999.0 999.0  13.4 999.0 99.0 99.00
2019 04 07 12 30 999 99.0 99.0  2.59 16.67 10.49 258 9999.0 999.0  13.1 999.0 99.0 99.00
2019 04 07 13 00 999 99.0 99.0  2.40 14.29 10.14 262 9999.0 999.0  13.4 999.0 99.0 99.00
2019 04 07 13 30 999 99.0 99.0  2.80 16.67 10.67 255 9999.0 999.0  13.0 999.0 99.0 99.00
2019 04 07 14 00 999 99.0 99.0  2.74 16.67 10.54 258 9999.0 999.0  13.0 999.0 99.0 99.00
2019 04 07 14 30 999 99.0 99.0  2.42 15.38  9.96 262 9999.0 999.0  13.7 999.0 99.0 99.00
2019 04 07 15 00 999 99.0 99.0  2.54 14.29 10.34 261 9999.0 999.0  13.7 999.0 99.0 99.00
2019 04 07 15 30 999 99.0 99.0  2.46 15.38 10.39 260 9999.0 999.0  13.3 999.0 99.0 99.00
2019 04 07 16 00 999 99.0 99.0  2.71 13.33 10.55 269 9999.0 999.0  13.2 999.0 99.0 99.00
2019 04 07 16 30 999 99.0 99.0  2.47 13.33 10.22 272 9999.0 999.0  12.7 999.0 99.0 99.00
2019 04 07 17 00 999 99.0 99.0  2.29 14.29 10.21 262 9999.0 999.0  14.0 999.0 99.0 99.00
2019 04 07 17 30 999 99.0 99.0  2.21 15.38  9.65 261 9999.0 999.0  14.3 999.0 99.0 99.00
2019 04 07 18 00 999 99.0 99.0  2.24 15.38 10.21 258 9999.0 999.0  13.8 999.0 99.0 99.00
2019 04 07 18 30 999 99.0 99.0  2.32 14.29 10.14 262 9999.0 999.0  13.9 999.0 99.0 99.00
2019 04 07 19 00 999 99.0 99.0  2.39 14.29 10.13 257 9999.0 999.0  12.9 999.0 99.0 99.00
2019 04 07 19 30 999 99.0 99.0  2.64 15.38  9.83 257 9999.0 999.0  14.3 999.0 99.0 99.00
2019 04 07 20 00 999 99.0 99.0  2.46 13.33  9.82 261 9999.0 999.0  14.3 999.0 99.0 99.00
2019 04 07 20 30 999 99.0 99.0  2.58 13.33  9.90 267 9999.0 999.0  14.3 999.0 99.0 99.00
2019 04 07 21 30 999 99.0 99.0  2.58 14.29  9.54 261 9999.0 999.0  14.2 999.0 99.0 99.00
2019 04 07 22 00 999 99.0 99.0  2.97 15.38 10.87 257 9999.0 999.0  13.7 999.0 99.0 99.00
2019 04 07 22 30 999 99.0 99.0  2.44 15.38  9.54 254 9999.0 999.0  13.8 999.0 99.0 99.00
2019 04 07 23 00 999 99.0 99.0  2.80 14.29 10.22 262 9999.0 999.0  13.7 999.0 99.0 99.00
2019 04 07 23 30 999 99.0 99.0  3.00 11.76 10.29 271 9999.0 999.0  13.7 999.0 99.0 99.00
2019 04 08 00 00 999 99.0 99.0  2.62 13.33  9.52 269 9999.0 999.0  13.4 999.0 99.0 99.00
2019 04 08 00 30 999 99.0 99.0  2.67 12.50 10.04 268 9999.0 999.0  13.2 999.0 99.0 99.00
2019 04 08 01 00 999 99.0 99.0  2.74 15.38 10.02 254 9999.0 999.0  13.4 999.0 99.0 99.00
2019 04 08 01 30 999 99.0 99.0  2.86 14.29 10.39 262 9999.0 999.0  13.0 999.0 99.0 99.00
2019 04 08 02 00 999 99.0 99.0  2.69 12.50 10.23 264 9999.0 999.0  12.7 999.0 99.0 99.00
2019 04 08 02 30 999 99.0 99.0  2.69 14.29  9.92 261 9999.0 999.0  12.8 999.0 99.0 99.00
2019 04 08 03 00 999 99.0 99.0  2.54 11.11  9.77 274 9999.0 999.0  12.4 999.0 99.0 99.00
2019 04 08 03 30 999 99.0 99.0  2.53 14.29  9.87 261 9999.0 999.0  13.1 999.0 99.0 99.00
2019 04 08 04 00 999 99.0 99.0  2.25 11.76  9.13 268 9999.0 999.0  13.9 999.0 99.0 99.00
2019 04 08 04 30 999 99.0 99.0  2.39 14.29  9.95 260 9999.0 999.0  15.0 999.0 99.0 99.00
2019 04 08 05 00 999 99.0 99.0  2.46 15.38 10.19 260 9999.0 999.0  14.0 999.0 99.0 99.00
2019 04 08 05 30 999 99.0 99.0  2.34 15.38 10.00 254 9999.0 999.0  13.5 999.0 99.0 99.00
2019 04 08 06 00 999 99.0 99.0  2.23 15.38  9.87 255 9999.0 999.0  14.6 999.0 99.0 99.00
2019 04 08 06 30 999 99.0 99.0  2.52 15.38 10.55 255 9999.0 999.0  15.9 999.0 99.0 99.00
2019 04 08 07 00 999 99.0 99.0  2.29 13.33 10.47 268 9999.0 999.0  13.1 999.0 99.0 99.00
2019 04 08 07 30 999 99.0 99.0  1.99 13.33  9.59 264 9999.0 999.0  16.1 999.0 99.0 99.00
2019 04 08 08 00 999 99.0 99.0  2.27 15.38  9.24 260 9999.0 999.0  15.4 999.0 99.0 99.00
2019 04 08 08 30 999 99.0 99.0  2.53 15.38  9.77 252 9999.0 999.0  14.6 999.0 99.0 99.00
2019 04 08 09 00 999 99.0 99.0  2.35 14.29  9.54 257 9999.0 999.0  13.5 999.0 99.0 99.00
2019 04 08 09 30 999 99.0 99.0  2.52 15.38 10.03 258 9999.0 999.0  13.0 999.0 99.0 99.00
2019 04 08 10 00 999 99.0 99.0  2.36 13.33  9.36 267 9999.0 999.0  13.1 999.0 99.0 99.00
2019 04 08 10 30 999 99.0 99.0  2.30 13.33  9.39 269 9999.0 999.0  12.6 999.0 99.0 99.00
2019 04 08 11 00 999 99.0 99.0  2.24 13.33  9.27 267 9999.0 999.0  13.3 999.0 99.0 99.00
2019 04 08 12 00 999 99.0 99.0  2.41 13.33  9.72 274 9999.0 999.0  13.0 999.0 99.0 99.00
2019 04 08 12 30 999 99.0 99.0  2.53 13.33  9.82 269 9999.0 999.0  13.4 999.0 99.0 99.00
2019 04 08 13 00 999 99.0 99.0  2.46 13.33  9.86 267 9999.0 999.0  12.7 999.0 99.0 99.00
2019 04 08 13 30 999 99.0 99.0  2.34 12.50  9.87 274 9999.0 999.0  13.9 999.0 99.0 99.00
2019 04 08 14 00 999 99.0 99.0  2.35 13.33 10.08 269 9999.0 999.0  14.7 999.0 99.0 99.00
2019 04 08 14 30 999 99.0 99.0  2.19 14.29 10.02 271 9999.0 999.0  15.2 999.0 99.0 99.00
2019 04 08 15 00 999 99.0 99.0  2.10 14.29  9.43 265 9999.0 999.0  13.9 999.0 99.0 99.00
2019 04 08 15 30 999 99.0 99.0  1.99 11.11  9.15 269 9999.0 999.0  13.8 999.0 99.0 99.00
2019 04 08 16 00 999 99.0 99.0  2.12 14.29  9.78 262 9999.0 999.0  13.7 999.0 99.0 99.00
2019 04 08 16 30 999 99.0 99.0  2.12 14.29  9.78 269 9999.0 999.0  13.6 999.0 99.0 99.00
2019 04 08 17 30 999 99.0 99.0  2.08 14.29  8.91 265 9999.0 999.0  12.7 999.0 99.0 99.00
2019 04 08 18 00 999 99.0 99.0  2.12 13.33  8.94 267 9999.0 999.0  12.8 999.0 99.0 99.00
2019 04 08 19 00 999 99.0 99.0  2.19 13.33  8.92 268 9999.0 999.0  16.0 999.0 99.0 99.00
2019 04 08 19 30 999 99.0 99.0  2.20 14.29  8.80 264 9999.0 999.0  16.1 999.0 99.0 99.00
2019 04 08 20 00 999 99.0 99.0  2.14 13.33  8.49 269 9999.0 999.0  15.7 999.0 99.0 99.00
2019 04 08 20 30 999 99.0 99.0  2.18 13.33  8.61 264 9999.0 999.0  15.3 999.0 99.0 99.00
2019 04 08 21 00 999 99.0 99.0  2.45 14.29  9.40 258 9999.0 999.0  15.5 999.0 99.0 99.00
2019 04 08 21 30 999 99.0 99.0  2.19 11.76  8.68 272 9999.0 999.0  14.6 999.0 99.0 99.00
2019 04 08 22 00 999 99.0 99.0  2.56 14.29  9.35 262 9999.0 999.0  14.0 999.0 99.0 99.00
2019 04 08 22 30 999 99.0 99.0  2.52 13.33  9.40 258 9999.0 999.0  13.3 999.0 99.0 99.00
2019 04 08 23 00 999 99.0 99.0  2.32 13.33  8.98 268 9999.0 999.0  12.9 999.0 99.0 99.00
2019 04 08 23 30 999 99.0 99.0  2.41 13.33  8.87 274 9999.0 999.0  12.3 999.0 99.0 99.00
2019 04 09 00 00 999 99.0 99.0  2.68 14.29  9.47 264 9999.0 999.0  12.3 999.0 99.0 99.00
2019 04 09 00 30 999 99.0 99.0  2.32 14.29  8.59 261 9999.0 999.0  12.4 999.0 99.0 99.00
2019 04 09 01 00 999 99.0 99.0  2.51 14.29  9.04 261 9999.0 999.0  13.0 999.0 99.0 99.00
2019 04 09 01 30 999 99.0 99.0  2.49 13.33  9.02 271 9999.0 999.0  12.6 999.0 99.0 99.00
2019 04 09 02 00 999 99.0 99.0  2.36 14.29  8.88 262 9999.0 999.0  12.7 999.0 99.0 99.00
2019 04 09 02 30 999 99.0 99.0  2.44 13.33  9.23 271 9999.0 999.0  13.5 999.0 99.0 99.00
2019 04 09 03 00 999 99.0 99.0  2.25 13.33  8.87 265 9999.0 999.0  12.9 999.0 99.0 99.00
2019 04 09 03 30 999 99.0 99.0  2.24 11.76  8.51 272 9999.0 999.0  12.1 999.0 99.0 99.00
2019 04 09 04 00 999 99.0 99.0  2.30 14.29  8.64 260 9999.0 999.0  12.0 999.0 99.0 99.00
2019 04 09 04 30 999 99.0 99.0  2.25 13.33  8.30 269 9999.0 999.0  11.4 999.0 99.0 99.00
2019 04 09 05 00 999 99.0 99.0  2.17 14.29  8.38 267 9999.0 999.0  11.3 999.0 99.0 99.00
2019 04 09 05 30 999 99.0 99.0  2.14 12.50  8.15 269 9999.0 999.0  12.0 999.0 99.0 99.00
2019 04 09 06 00 999 99.0 99.0  2.18 13.33  8.66 268 9999.0 999.0  13.3 999.0 99.0 99.00
2019 04 09 06 30 999 99.0 99.0  2.06 13.33  8.37 264 9999.0 999.0  15.4 999.0 99.0 99.00
2019 04 09 07 00 999 99.0 99.0  2.15 13.33  8.49 268 9999.0 999.0  14.1 999.0 99.0 99.00
2019 04 09 07 30 999 99.0 99.0  2.05 14.29  8.38 262 9999.0 999.0  14.3 999.0 99.0 99.00
2019 04 09 08 00 999 99.0 99.0  2.29 13.33  8.96 267 9999.0 999.0  13.9 999.0 99.0 99.00
2019 04 09 08 30 999 99.0 99.0  2.34 12.50  8.31 268 9999.0 999.0  13.2 999.0 99.0 99.00
2019 04 09 09 00 999 99.0 99.0  2.46 13.33  8.11 267 9999.0 999.0  13.3 999.0 99.0 99.00
2019 04 09 09 30 999 99.0 99.0  2.43 13.33  7.93 269 9999.0 999.0  13.3 999.0 99.0 99.00
2019 04 09 10 00 999 99.0 99.0  2.46 13.33  7.84 272 9999.0 999.0  12.9 999.0 99.0 99.00
2019 04 09 10 30 999 99.0 99.0  2.54 14.29  8.12 264 9999.0 999.0  12.8 999.0 99.0 99.00
2019 04 09 11 00 999 99.0 99.0  2.62 13.33  7.70 267 9999.0 999.0  13.1 999.0 99.0 99.00
2019 04 09 11 30 999 99.0 99.0  2.65 13.33  7.71 269 9999.0 999.0  12.5 999.0 99.0 99.00
2019 04 09 12 00 999 99.0 99.0  2.56 13.33  7.52 268 9999.0 999.0  12.3 999.0 99.0 99.00
2019 04 09 12 30 999 99.0 99.0  2.45 13.33  7.18 269 9999.0 999.0  12.3 999.0 99.0 99.00
2019 04 09 13 00 999 99.0 99.0  2.32 11.11  7.03 275 9999.0 999.0  12.4 999.0 99.0 99.00
2019 04 09 13 30 999 99.0 99.0  2.69 13.33  7.57 269 9999.0 999.0  12.1 999.0 99.0 99.00
2019 04 09 14 00 999 99.0 99.0  2.63 13.33  7.46 267 9999.0 999.0  11.6 999.0 99.0 99.00
2019 04 09 14 30 999 99.0 99.0  2.43 13.33  7.49 271 9999.0 999.0  11.2 999.0 99.0 99.00
2019 04 09 15 00 999 99.0 99.0  2.55 13.33  7.87 271 9999.0 999.0  12.3 999.0 99.0 99.00
2019 04 09 15 30 999 99.0 99.0  2.27 13.33  7.79 271 9999.0 999.0  11.8 999.0 99.0 99.00
2019 04 09 16 00 999 99.0 99.0  2.46 13.33  7.96 275 9999.0 999.0  11.4 999.0 99.0 99.00
2019 04 09 16 30 999 99.0 99.0  2.30 11.76  7.64 271 9999.0 999.0  12.1 999.0 99.0 99.00
2019 04 09 17 00 999 99.0 99.0  2.28 13.33  7.64 269 9999.0 999.0  12.0 999.0 99.0 99.00
2019 04 09 17 30 999 99.0 99.0  2.28 14.29  7.97 265 9999.0 999.0  13.1 999.0 99.0 99.00
2019 04 09 18 00 999 99.0 99.0  2.27 13.33  7.32 267 9999.0 999.0  12.6 999.0 99.0 99.00
2019 04 09 18 30 999 99.0 99.0  2.35 13.33  7.67 268 9999.0 999.0  12.4 999.0 99.0 99.00
2019 04 09 19 00 999 99.0 99.0  2.48 11.11  7.39 272 9999.0 999.0  12.8 999.0 99.0 99.00
2019 04 09 19 30 999 99.0 99.0  2.59 13.33  7.27 271 9999.0 999.0  12.7 999.0 99.0 99.00
2019 04 09 20 00 999 99.0 99.0  2.64 13.33  7.36 269 9999.0 999.0  12.9 999.0 99.0 99.00
2019 04 09 20 30 999 99.0 99.0  2.71 13.33  7.41 272 9999.0 999.0  13.8 999.0 99.0 99.00
2019 04 09 21 00 999 99.0 99.0  2.94 13.33  7.43 267 9999.0 999.0  14.2 999.0 99.0 99.00
2019 04 09 21 30 999 99.0 99.0  2.78 13.33  7.27 267 9999.0 999.0  14.5 999.0 99.0 99.00
2019 04 09 22 00 999 99.0 99.0  3.06 13.33  7.53 268 9999.0 999.0  13.2 999.0 99.0 99.00
2019 04 09 22 30 999 99.0 99.0  2.98  8.33  7.26 289 9999.0 999.0  12.6 999.0 99.0 99.00
2019 04 09 23 00 999 99.0 99.0  3.08  7.69  7.13 283 9999.0 999.0  12.8 999.0 99.0 99.00
2019 04 09 23 30 999 99.0 99.0  3.13 12.50  7.24 267 9999.0 999.0  12.2 999.0 99.0 99.00
2019 04 10 00 00 999 99.0 99.0  3.24  8.33  7.22 288 9999.0 999.0  12.0 999.0 99.0 99.00
2019 04 10 00 30 999 99.0 99.0  3.31  9.09  7.33 281 9999.0 999.0  12.2 999.0 99.0 99.00
2019 04 10 01 00 999 99.0 99.0  3.27  8.33  7.33 286 9999.0 999.0  12.3 999.0 99.0 99.00
2019 04 10 01 30 999 99.0 99.0  3.28  9.09  7.38 281 9999.0 999.0  12.5 999.0 99.0 99.00
2019 04 10 02 00 999 99.0 99.0  3.13  9.88  7.28 278 9999.0 999.0  12.2 999.0 99.0 99.00
2019 04 10 02 30 999 99.0 99.0  2.95 13.33  7.39 267 9999.0 999.0  11.7 999.0 99.0 99.00
2019 04 10 03 00 999 99.0 99.0  2.91 11.11  7.74 268 9999.0 999.0  11.9 999.0 99.0 99.00
2019 04 10 03 30 999 99.0 99.0  2.61 11.11  7.81 275 9999.0 999.0  11.8 999.0 99.0 99.00
2019 04 10 04 00 999 99.0 99.0  2.68  9.88  8.01 279 9999.0 999.0  11.8 999.0 99.0 99.00
2019 04 10 04 30 999 99.0 99.0  3.01 10.53  8.43 279 9999.0 999.0  12.3 999.0 99.0 99.00
2019 04 10 05 00 999 99.0 99.0  2.56 10.53  7.97 286 9999.0 999.0  12.9 999.0 99.0 99.00
2019 04 10 05 30 999 99.0 99.0  2.51  9.88  7.96 289 9999.0 999.0  13.0 999.0 99.0 99.00
2019 04 10 06 00 999 99.0 99.0  2.78 10.53  8.05 281 9999.0 999.0  13.0 999.0 99.0 99.00
2019 04 10 06 30 999 99.0 99.0  2.95 10.53  8.09 281 9999.0 999.0  12.6 999.0 99.0 99.00
2019 04 10 07 00 999 99.0 99.0  3.03 11.11  8.07 274 9999.0 999.0  11.8 999.0 99.0 99.00
2019 04 10 07 30 999 99.0 99.0  3.05 10.53  8.11 283 9999.0 999.0  11.9 999.0 99.0 99.00
2019 04 10 08 00 999 99.0 99.0  2.85  9.88  7.91 288 9999.0 999.0  11.8 999.0 99.0 99.00
2019 04 10 08 30 999 99.0 99.0  2.91 11.11  7.76 275 9999.0 999.0  11.5 999.0 99.0 99.00
2019 04 10 09 00 999 99.0 99.0  2.89 10.53  7.95 278 9999.0 999.0  11.2 999.0 99.0 99.00
2019 04 10 09 30 999 99.0 99.0  2.77  9.88  7.67 282 9999.0 999.0  11.1 999.0 99.0 99.00
2019 04 10 10 00 999 99.0 99.0  3.00  9.88  8.08 285 9999.0 999.0  11.1 999.0 99.0 99.00
2019 04 10 10 30 999 99.0 99.0  3.00 11.11  8.21 278 9999.0 999.0  10.6 999.0 99.0 99.00
2019 04 10 11 00 999 99.0 99.0  2.78 11.76  8.14 269 9999.0 999.0  11.2 999.0 99.0 99.00
2019 04 10 11 30 999 99.0 99.0  2.79 11.11  7.91 274 9999.0 999.0  11.1 999.0 99.0 99.00
2019 04 10 12 00 999 99.0 99.0  2.90 10.53  8.26 281 9999.0 999.0  11.0 999.0 99.0 99.00
2019 04 10 12 30 999 99.0 99.0  2.98 11.76  8.36 274 9999.0 999.0  10.3 999.0 99.0 99.00
2019 04 10 13 00 999 99.0 99.0  2.79 10.53  7.91 283 9999.0 999.0  10.9 999.0 99.0 99.00
2019 04 10 13 30 999 99.0 99.0  2.80 11.11  8.01 276 9999.0 999.0  10.8 999.0 99.0 99.00
2019 04 10 14 00 999 99.0 99.0  2.47 11.76  7.78 272 9999.0 999.0  10.3 999.0 99.0 99.00
2019 04 10 14 30 999 99.0 99.0  2.59 11.11  8.18 275 9999.0 999.0  12.0 999.0 99.0 99.00
2019 04 10 15 00 999 99.0 99.0  2.57 10.53  8.39 282 9999.0 999.0  13.2 999.0 99.0 99.00
2019 04 10 15 30 999 99.0 99.0  2.60 10.53  8.70 278 9999.0 999.0  12.7 999.0 99.0 99.00
2019 04 10 16 00 999 99.0 99.0  2.53 10.53  8.39 283 9999.0 999.0  12.5 999.0 99.0 99.00
2019 04 10 16 30 999 99.0 99.0  2.74 11.76  8.77 271 9999.0 999.0  12.1 999.0 99.0 99.00
2019 04 10 17 00 999 99.0 99.0  2.53 11.76  8.66 275 9999.0 999.0  12.8 999.0 99.0 99.00
2019 04 10 17 30 999 99.0 99.0  2.41 11.11  8.69 276 9999.0 999.0  12.0 999.0 99.0 99.00
2019 04 10 18 00 999 99.0 99.0  2.69 10.53  9.05 282 9999.0 999.0  14.5 999.0 99.0 99.00
2019 04 10 19 00 999 99.0 99.0  2.67 11.76  8.66 269 9999.0 999.0  14.2 999.0 99.0 99.00
2019 04 10 19 30 999 99.0 99.0  2.81 11.11  8.84 278 9999.0 999.0  13.7 999.0 99.0 99.00
2019 04 10 20 00 999 99.0 99.0  2.36 11.11  8.07 275 9999.0 999.0  13.2 999.0 99.0 99.00
2019 04 10 20 30 999 99.0 99.0  2.61 11.76  8.15 267 9999.0 999.0  13.2 999.0 99.0 99.00
2019 04 10 21 00 999 99.0 99.0  2.61 11.11  8.20 274 9999.0 999.0  12.3 999.0 99.0 99.00
2019 04 10 21 30 999 99.0 99.0  2.52  9.88  7.64 282 9999.0 999.0  12.1 999.0 99.0 99.00
2019 04 10 22 00 999 99.0 99.0  2.51 10.53  7.61 281 9999.0 999.0  11.8 999.0 99.0 99.00
2019 04 10 22 30 999 99.0 99.0  2.65 11.11  7.68 275 9999.0 999.0  11.7 999.0 99.0 99.00
2019 04 10 23 00 999 99.0 99.0  2.49 11.76  7.36 272 9999.0 999.0  11.5 999.0 99.0 99.00
2019 04 10 23 30 999 99.0 99.0  2.43 10.53  7.21 283 9999.0 999.0  11.1 999.0 99.0 99.00
2019 04 11 00 00 999 99.0 99.0  2.64 11.76  7.44 269 9999.0 999.0  11.0 999.0 99.0 99.00
2019 04 11 00 30 999 99.0 99.0  2.54 11.76  7.35 271 9999.0 999.0  10.8 999.0 99.0 99.00
2019 04 11 01 00 999 99.0 99.0  2.46 11.11  7.33 274 9999.0 999.0  11.0 999.0 99.0 99.00
2019 04 11 01 30 999 99.0 99.0  2.33  9.88  7.07 283 9999.0 999.0  11.8 999.0 99.0 99.00
2019 04 11 02 00 999 99.0 99.0  2.51 11.11  7.33 275 9999.0 999.0  12.3 999.0 99.0 99.00
2019 04 11 02 30 999 99.0 99.0  2.30 10.53  7.06 281 9999.0 999.0  12.6 999.0 99.0 99.00
2019 04 11 03 00 999 99.0 99.0  2.21 10.53  7.17 278 9999.0 999.0  12.4 999.0 99.0 99.00
2019 04 11 03 30 999 99.0 99.0  2.15 11.11  7.31 279 9999.0 999.0  12.7 999.0 99.0 99.00
2019 04 11 04 00 999 99.0 99.0  2.03 11.11  7.20 274 9999.0 999.0  12.5 999.0 99.0 99.00
2019 04 11 04 30 999 99.0 99.0  2.25 11.11  7.55 272 9999.0 999.0  13.4 999.0 99.0 99.00
2019 04 11 05 00 999 99.0 99.0  2.15 11.11  7.92 274 9999.0 999.0  13.4 999.0 99.0 99.00
2019 04 11 05 30 999 99.0 99.0  2.15 10.53  8.04 279 9999.0 999.0  14.6 999.0 99.0 99.00
2019 04 11 06 00 999 99.0 99.0  2.09 10.53  7.94 285 9999.0 999.0  15.8 999.0 99.0 99.00
2019 04 11 06 30 999 99.0 99.0  2.16 11.11  7.84 276 9999.0 999.0  15.2 999.0 99.0 99.00
2019 04 11 07 00 999 99.0 99.0  2.48 10.53  8.29 285 9999.0 999.0  14.4 999.0 99.0 99.00
2019 04 11 07 30 999 99.0 99.0  2.33 10.53  8.03 278 9999.0 999.0  12.8 999.0 99.0 99.00
2019 04 11 08 00 999 99.0 99.0  2.46 10.53  7.97 285 9999.0 999.0  11.6 999.0 99.0 99.00
2019 04 11 08 30 999 99.0 99.0  2.45 10.53  7.77 286 9999.0 999.0  11.6 999.0 99.0 99.00
2019 04 11 09 00 999 99.0 99.0  2.52 10.53  8.11 286 9999.0 999.0  11.2 999.0 99.0 99.00
2019 04 11 09 30 999 99.0 99.0  2.51  9.88  7.95 290 9999.0 999.0  11.9 999.0 99.0 99.00
2019 04 11 10 00 999 99.0 99.0  2.56 10.53  8.00 279 9999.0 999.0  11.7 999.0 99.0 99.00
2019 04 11 10 30 999 99.0 99.0  2.51  9.88  7.93 283 9999.0 999.0  11.3 999.0 99.0 99.00
2019 04 11 11 00 999 99.0 99.0  2.68  9.88  8.17 292 9999.0 999.0  11.1 999.0 99.0 99.00
2019 04 11 11 30 999 99.0 99.0  2.69 11.11  8.25 278 9999.0 999.0  11.0 999.0 99.0 99.00
2019 04 11 12 00 999 99.0 99.0  2.34 10.53  7.63 279 9999.0 999.0  10.7 999.0 99.0 99.00
2019 04 11 12 30 999 99.0 99.0  2.46 10.53  7.91 285 9999.0 999.0  10.5 999.0 99.0 99.00
2019 04 11 13 00 999 99.0 99.0  2.39 10.53  7.94 285 9999.0 999.0  10.2 999.0 99.0 99.00
2019 04 11 13 30 999 99.0 99.0  2.44 11.11  7.81 276 9999.0 999.0  10.0 999.0 99.0 99.00
2019 04 11 14 00 999 99.0 99.0  2.40 10.53  7.81 288 9999.0 999.0  10.0 999.0 99.0 99.00
2019 04 11 14 30 999 99.0 99.0  2.42  9.88  7.70 285 9999.0 999.0  10.0 999.0 99.0 99.00
2019 04 11 15 00 999 99.0 99.0  2.26 11.11  7.98 276 9999.0 999.0  11.1 999.0 99.0 99.00
2019 04 11 15 30 999 99.0 99.0  2.22 11.76  7.69 269 9999.0 999.0  13.8 999.0 99.0 99.00
2019 04 11 16 00 999 99.0 99.0  2.21 10.53  7.69 283 9999.0 999.0  13.3 999.0 99.0 99.00
2019 04 11 16 30 999 99.0 99.0  2.39 10.53  7.94 283 9999.0 999.0  13.9 999.0 99.0 99.00
2019 04 11 17 00 999 99.0 99.0  2.31 10.53  7.84 289 9999.0 999.0  13.2 999.0 99.0 99.00
2019 04 11 17 30 999 99.0 99.0  2.22 10.53  7.43 283 9999.0 999.0  11.7 999.0 99.0 99.00
2019 04 11 18 00 999 99.0 99.0  2.20 10.53  7.46 279 9999.0 999.0  11.0 999.0 99.0 99.00
2019 04 11 18 30 999 99.0 99.0  2.28 11.11  7.50 276 9999.0 999.0  11.0 999.0 99.0 99.00
2019 04 11 19 00 999 99.0 99.0  2.25 11.11  7.45 275 9999.0 999.0  10.9 999.0 99.0 99.00
2019 04 11 19 30 999 99.0 99.0  2.25 10.53  7.27 281 9999.0 999.0  10.7 999.0 99.0 99.00
2019 04 11 20 00 999 99.0 99.0  2.12 10.53  6.94 281 9999.0 999.0  10.9 999.0 99.0 99.00
2019 04 11 20 30 999 99.0 99.0  2.15 11.11  6.82 276 9999.0 999.0  10.9 999.0 99.0 99.00
2019 04 11 21 00 999 99.0 99.0  2.33 10.53  6.99 288 9999.0 999.0  12.2 999.0 99.0 99.00
2019 04 11 21 30 999 99.0 99.0  2.67 10.53  6.93 283 9999.0 999.0  12.3 999.0 99.0 99.00
2019 04 11 22 00 999 99.0 99.0  2.85 10.53  6.80 283 9999.0 999.0  12.7 999.0 99.0 99.00
2019 04 11 22 30 999 99.0 99.0  2.89 10.53  6.87 282 9999.0 999.0  11.9 999.0 99.0 99.00
2019 04 11 23 00 999 99.0 99.0  2.88 10.53  6.87 282 9999.0 999.0  12.5 999.0 99.0 99.00
2019 04 11 23 30 999 99.0 99.0  2.90 10.53  7.31 278 9999.0 999.0  12.9 999.0 99.0 99.00
2019 04 12 00 00 999 99.0 99.0  2.97  9.88  7.13 288 9999.0 999.0  12.7 999.0 99.0 99.00
2019 04 12 00 30 999 99.0 99.0  2.95 10.53  7.50 282 9999.0 999.0  11.7 999.0 99.0 99.00
2019 04 12 01 30 999 99.0 99.0  2.79 10.53  7.00 281 9999.0 999.0  11.9 999.0 99.0 99.00
2019 04 12 02 00 999 99.0 99.0  3.01  9.09  7.13 285 9999.0 999.0  12.2 999.0 99.0 99.00
2019 04 12 02 30 999 99.0 99.0  3.09  9.88  7.13 285 9999.0 999.0  12.0 999.0 99.0 99.00
2019 04 12 03 00 999 99.0 99.0  3.03  9.88  7.00 288 9999.0 999.0  11.6 999.0 99.0 99.00
2019 04 12 03 30 999 99.0 99.0  3.58  8.33  7.30 289 9999.0 999.0  11.7 999.0 99.0 99.00
2019 04 12 04 00 999 99.0 99.0  3.13  9.09  7.01 285 9999.0 999.0  11.1 999.0 99.0 99.00
2019 04 12 04 30 999 99.0 99.0  3.31 10.53  7.19 286 9999.0 999.0  11.7 999.0 99.0 99.00
2019 04 12 05 00 999 99.0 99.0  3.24 10.53  7.31 279 9999.0 999.0  11.3 999.0 99.0 99.00
2019 04 12 05 30 999 99.0 99.0  2.97  9.88  7.27 290 9999.0 999.0  10.9 999.0 99.0 99.00
